Trip ID,Duration,Start Time,End Time,Starting Station ID,Starting Station Latitude,Starting Station Longitude,Ending Station ID,Ending Station Latitude,Ending Station Longitude,Bike ID,Plan Duration,Trip Route Category,Passholder Type,Starting Lat-Long,Ending Lat-Long
2638496,180,2016-07-12T12:11:00,2016-07-12T12:14:00,3046,34.0530205,-118.24795,3046,34.0530205,-118.24795,6487,30,Round Trip,Monthly Pass,"{'longitude': '-118.24795', 'latitude': '34.0530205', 'needs_recoding': False}","{'longitude': '-118.24795', 'latitude': '34.0530205', 'needs_recoding': False}"
2638494,180,2016-07-12T12:11:00,2016-07-12T12:14:00,3046,34.0530205,-118.24795,3046,34.0530205,-118.24795,6487,30,Round Trip,Monthly Pass,"{'longitude': '-118.24795', 'latitude': '34.0530205', 'needs_recoding': False}","{'longitude': '-118.24795', 'latitude': '34.0530205', 'needs_recoding': False}"
2638487,840,2016-07-12T12:12:00,2016-07-12T12:26:00,3014,34.0566101,-118.23721,3007,34.0504799,-118.25459,6197,30,One Way,Monthly Pass,"{'longitude': '-118.23721', 'latitude': '34.0566101', 'needs_recoding': False}","{'longitude': '-118.25459', 'latitude': '34.0504799', 'needs_recoding': False}"
2638486,180,2016-07-12T12:12:00,2016-07-12T12:15:00,3046,34.0530205,-118.24795,3046,34.0530205,-118.24795,6487,30,Round Trip,Monthly Pass,"{'longitude': '-118.24795', 'latitude': '34.0530205', 'needs_recoding': False}","{'longitude': '-118.24795', 'latitude': '34.0530205', 'needs_recoding': False}"
2638489,180,2016-07-12T12:12:00,2016-07-12T12:15:00,3046,34.0530205,-118.24795,3046,34.0530205,-118.24795,6487,30,Round Trip,Monthly Pass,"{'longitude': '-118.24795', 'latitude': '34.0530205', 'needs_recoding': False}","{'longitude': '-118.24795', 'latitude': '34.0530205', 'needs_recoding': False}"
2638491,180,2016-07-12T12:12:00,2016-07-12T12:15:00,3046,34.0530205,-118.24795,3046,34.0530205,-118.24795,6487,30,Round Trip,Monthly Pass,"{'longitude': '-118.24795', 'latitude': '34.0530205', 'needs_recoding': False}","{'longitude': '-118.24795', 'latitude': '34.0530205', 'needs_recoding': False}"
2638480,180,2016-07-12T12:13:00,2016-07-12T12:16:00,3046,34.0530205,-118.24795,3046,34.0530205,-118.24795,6487,30,Round Trip,Monthly Pass,"{'longitude': '-118.24795', 'latitude': '34.0530205', 'needs_recoding': False}","{'longitude': '-118.24795', 'latitude': '34.0530205', 'needs_recoding': False}"
2638483,180,2016-07-12T12:13:00,2016-07-12T12:16:00,3046,34.0530205,-118.24795,3046,34.0530205,-118.24795,6487,30,Round Trip,Monthly Pass,"{'longitude': '-118.24795', 'latitude': '34.0530205', 'needs_recoding': False}","{'longitude': '-118.24795', 'latitude': '34.0530205', 'needs_recoding': False}"
2638482,540,2016-07-12T12:13:00,2016-07-12T12:22:00,3019,34.0386086,-118.26086,3063,34.0491982,-118.25283,5807,30,One Way,Monthly Pass,"{'longitude': '-118.26086', 'latitude': '34.0386086', 'needs_recoding': False}","{'longitude': '-118.25283', 'latitude': '34.0491982', 'needs_recoding': False}"
2638479,1080,2016-07-12T12:13:00,2016-07-12T12:31:00,3014,34.0566101,-118.23721,3076,34.0405998,-118.25384,5827,30,One Way,Monthly Pass,"{'longitude': '-118.23721', 'latitude': '34.0566101', 'needs_recoding': False}","{'longitude': '-118.25384', 'latitude': '34.0405998', 'needs_recoding': False}"
2638477,180,2016-07-12T12:15:00,2016-07-12T12:18:00,3046,34.0530205,-118.24795,3046,34.0530205,-118.24795,6487,30,Round Trip,Monthly Pass,"{'longitude': '-118.24795', 'latitude': '34.0530205', 'needs_recoding': False}","{'longitude': '-118.24795', 'latitude': '34.0530205', 'needs_recoding': False}"
2638471,180,2016-07-12T12:16:00,2016-07-12T12:19:00,3046,34.0530205,-118.24795,3046,34.0530205,-118.24795,6487,30,Round Trip,Monthly Pass,"{'longitude': '-118.24795', 'latitude': '34.0530205', 'needs_recoding': False}","{'longitude': '-118.24795', 'latitude': '34.0530205', 'needs_recoding': False}"
2638474,180,2016-07-12T12:16:00,2016-07-12T12:19:00,3046,34.0530205,-118.24795,3046,34.0530205,-118.24795,6487,30,Round Trip,Monthly Pass,"{'longitude': '-118.24795', 'latitude': '34.0530205', 'needs_recoding': False}","{'longitude': '-118.24795', 'latitude': '34.0530205', 'needs_recoding': False}"
2638467,1080,2016-07-12T12:17:00,2016-07-12T12:35:00,3022,34.0460701,-118.23309,3022,34.0460701,-118.23309,6579,30,Round Trip,Monthly Pass,"{'longitude': '-118.23309', 'latitude': '34.0460701', 'needs_recoding': False}","{'longitude': '-118.23309', 'latitude': '34.0460701', 'needs_recoding': False}"
2638465,660,2016-07-12T12:17:00,2016-07-12T12:28:00,3019,34.0386086,-118.26086,3063,34.0491982,-118.25283,5969,365,One Way,Flex Pass,"{'longitude': '-118.26086', 'latitude': '34.0386086', 'needs_recoding': False}","{'longitude': '-118.25283', 'latitude': '34.0491982', 'needs_recoding': False}"
2638469,420,2016-07-12T12:17:00,2016-07-12T12:24:00,3030,34.0519409,-118.24353,3079,34.0501404,-118.23324,6275,30,One Way,Monthly Pass,"{'longitude': '-118.24353', 'latitude': '34.0519409', 'needs_recoding': False}","{'longitude': '-118.23324', 'latitude': '34.0501404', 'needs_recoding': False}"
2638464,900,2016-07-12T12:18:00,2016-07-12T12:33:00,3023,34.0509109,-118.24097,3058,34.0358009,-118.23317,6668,365,One Way,Flex Pass,"{'longitude': '-118.24097', 'latitude': '34.0509109', 'needs_recoding': False}","{'longitude': '-118.23317', 'latitude': '34.0358009', 'needs_recoding': False}"
2638462,540,2016-07-12T12:19:00,2016-07-12T12:28:00,3038,34.0468216,-118.24835,3067,34.0451813,-118.25024,6325,30,One Way,Monthly Pass,"{'longitude': '-118.24835', 'latitude': '34.0468216', 'needs_recoding': False}","{'longitude': '-118.25024', 'latitude': '34.0451813', 'needs_recoding': False}"
2638461,660,2016-07-12T12:21:00,2016-07-12T12:32:00,3014,34.0566101,-118.23721,3023,34.0509109,-118.24097,5974,30,One Way,Monthly Pass,"{'longitude': '-118.23721', 'latitude': '34.0566101', 'needs_recoding': False}","{'longitude': '-118.24097', 'latitude': '34.0509109', 'needs_recoding': False}"
2638460,540,2016-07-12T12:21:00,2016-07-12T12:30:00,3030,34.0519409,-118.24353,3031,34.0447006,-118.25244,6220,30,One Way,Monthly Pass,"{'longitude': '-118.24353', 'latitude': '34.0519409', 'needs_recoding': False}","{'longitude': '-118.25244', 'latitude': '34.0447006', 'needs_recoding': False}"
2638457,1080,2016-07-12T12:24:00,2016-07-12T12:42:00,3020,34.0310516,-118.26709,3020,34.0310516,-118.26709,6135,30,Round Trip,Monthly Pass,"{'longitude': '-118.26709', 'latitude': '34.0310516', 'needs_recoding': False}","{'longitude': '-118.26709', 'latitude': '34.0310516', 'needs_recoding': False}"
2638458,480,2016-07-12T12:24:00,2016-07-12T12:32:00,3014,34.0566101,-118.23721,3023,34.0509109,-118.24097,5862,30,One Way,Monthly Pass,"{'longitude': '-118.23721', 'latitude': '34.0566101', 'needs_recoding': False}","{'longitude': '-118.24097', 'latitude': '34.0509109', 'needs_recoding': False}"
2638456,300,2016-07-12T12:24:00,2016-07-12T12:29:00,3064,34.0468102,-118.25698,3038,34.0468216,-118.24835,6435,30,One Way,Monthly Pass,"{'longitude': '-118.25698', 'latitude': '34.0468102', 'needs_recoding': False}","{'longitude': '-118.24835', 'latitude': '34.0468216', 'needs_recoding': False}"
2638455,420,2016-07-12T12:29:00,2016-07-12T12:36:00,3019,34.0386086,-118.26086,3063,34.0491982,-118.25283,5816,30,One Way,Monthly Pass,"{'longitude': '-118.26086', 'latitude': '34.0386086', 'needs_recoding': False}","{'longitude': '-118.25283', 'latitude': '34.0491982', 'needs_recoding': False}"
2638454,480,2016-07-12T12:30:00,2016-07-12T12:38:00,3021,34.0456085,-118.23703,3016,34.0528984,-118.24156,6573,30,One Way,Monthly Pass,"{'longitude': '-118.23703', 'latitude': '34.0456085', 'needs_recoding': False}","{'longitude': '-118.24156', 'latitude': '34.0528984', 'needs_recoding': False}"
2638453,660,2016-07-12T12:32:00,2016-07-12T12:43:00,3074,34.0441704,-118.26117,3032,34.0498886,-118.25588,6237,30,One Way,Monthly Pass,"{'longitude': '-118.26117', 'latitude': '34.0441704', 'needs_recoding': False}","{'longitude': '-118.25588', 'latitude': '34.0498886', 'needs_recoding': False}"
2638452,660,2016-07-12T12:32:00,2016-07-12T12:43:00,3074,34.0441704,-118.26117,3032,34.0498886,-118.25588,5844,30,One Way,Monthly Pass,"{'longitude': '-118.26117', 'latitude': '34.0441704', 'needs_recoding': False}","{'longitude': '-118.25588', 'latitude': '34.0498886', 'needs_recoding': False}"
2638451,180,2016-07-12T12:36:00,2016-07-12T12:39:00,3046,34.0530205,-118.24795,3046,34.0530205,-118.24795,6487,30,Round Trip,Monthly Pass,"{'longitude': '-118.24795', 'latitude': '34.0530205', 'needs_recoding': False}","{'longitude': '-118.24795', 'latitude': '34.0530205', 'needs_recoding': False}"
2638449,180,2016-07-12T12:38:00,2016-07-12T12:41:00,3046,34.0530205,-118.24795,3046,34.0530205,-118.24795,6487,30,Round Trip,Monthly Pass,"{'longitude': '-118.24795', 'latitude': '34.0530205', 'needs_recoding': False}","{'longitude': '-118.24795', 'latitude': '34.0530205', 'needs_recoding': False}"
2638447,660,2016-07-12T12:38:00,2016-07-12T12:49:00,3010,34.0370483,-118.25487,3047,34.0399818,-118.2664,5825,30,One Way,Monthly Pass,"{'longitude': '-118.25487', 'latitude': '34.0370483', 'needs_recoding': False}","{'longitude': '-118.2664', 'latitude': '34.0399818', 'needs_recoding': False}"
2638446,180,2016-07-12T12:40:00,2016-07-12T12:43:00,3068,34.0531998,-118.25095,3063,34.0491982,-118.25283,6151,30,One Way,Monthly Pass,"{'longitude': '-118.25095', 'latitude': '34.0531998', 'needs_recoding': False}","{'longitude': '-118.25283', 'latitude': '34.0491982', 'needs_recoding': False}"
2638445,660,2016-07-12T12:45:00,2016-07-12T12:56:00,3064,34.0468102,-118.25698,3068,34.0531998,-118.25095,6104,30,One Way,Monthly Pass,"{'longitude': '-118.25698', 'latitude': '34.0468102', 'needs_recoding': False}","{'longitude': '-118.25095', 'latitude': '34.0531998', 'needs_recoding': False}"
2638443,420,2016-07-12T12:50:00,2016-07-12T12:57:00,3055,34.0441589,-118.25158,3030,34.0519409,-118.24353,5866,30,One Way,Monthly Pass,"{'longitude': '-118.25158', 'latitude': '34.0441589', 'needs_recoding': False}","{'longitude': '-118.24353', 'latitude': '34.0519409', 'needs_recoding': False}"
2638444,540,2016-07-12T12:50:00,2016-07-12T12:59:00,3068,34.0531998,-118.25095,3042,34.0493011,-118.23881,5925,30,One Way,Monthly Pass,"{'longitude': '-118.25095', 'latitude': '34.0531998', 'needs_recoding': False}","{'longitude': '-118.23881', 'latitude': '34.0493011', 'needs_recoding': False}"
2646800,900,2016-07-12T12:54:00,2016-07-12T13:09:00,3005,34.0485497,-118.25905,3030,34.0519409,-118.24353,5909,30,One Way,Monthly Pass,"{'longitude': '-118.25905', 'latitude': '34.0485497', 'needs_recoding': False}","{'longitude': '-118.24353', 'latitude': '34.0519409', 'needs_recoding': False}"
2646798,480,2016-07-12T12:54:00,2016-07-12T13:02:00,3065,34.0605583,-118.23833,3030,34.0519409,-118.24353,6026,30,One Way,Monthly Pass,"{'longitude': '-118.23833', 'latitude': '34.0605583', 'needs_recoding': False}","{'longitude': '-118.24353', 'latitude': '34.0519409', 'needs_recoding': False}"
2646799,480,2016-07-12T12:54:00,2016-07-12T13:02:00,3065,34.0605583,-118.23833,3030,34.0519409,-118.24353,6019,30,One Way,Monthly Pass,"{'longitude': '-118.23833', 'latitude': '34.0605583', 'needs_recoding': False}","{'longitude': '-118.24353', 'latitude': '34.0519409', 'needs_recoding': False}"
2646797,420,2016-07-12T12:55:00,2016-07-12T13:02:00,3065,34.0605583,-118.23833,3030,34.0519409,-118.24353,5809,30,One Way,Monthly Pass,"{'longitude': '-118.23833', 'latitude': '34.0605583', 'needs_recoding': False}","{'longitude': '-118.24353', 'latitude': '34.0519409', 'needs_recoding': False}"
2646796,420,2016-07-12T12:55:00,2016-07-12T13:02:00,3065,34.0605583,-118.23833,3030,34.0519409,-118.24353,5988,30,One Way,Monthly Pass,"{'longitude': '-118.23833', 'latitude': '34.0605583', 'needs_recoding': False}","{'longitude': '-118.24353', 'latitude': '34.0519409', 'needs_recoding': False}"
2646795,660,2016-07-12T12:56:00,2016-07-12T13:07:00,3076,34.0405998,-118.25384,3008,34.0466118,-118.26273,6332,30,One Way,Monthly Pass,"{'longitude': '-118.25384', 'latitude': '34.0405998', 'needs_recoding': False}","{'longitude': '-118.26273', 'latitude': '34.0466118', 'needs_recoding': False}"
2646794,420,2016-07-12T12:56:00,2016-07-12T13:03:00,3069,34.0508804,-118.24825,3055,34.0441589,-118.25158,6309,365,One Way,Flex Pass,"{'longitude': '-118.24825', 'latitude': '34.0508804', 'needs_recoding': False}","{'longitude': '-118.25158', 'latitude': '34.0441589', 'needs_recoding': False}"
2646793,600,2016-07-12T12:57:00,2016-07-12T13:07:00,3042,34.0493011,-118.23881,3036,34.0391884,-118.23253,6141,365,One Way,Flex Pass,"{'longitude': '-118.23881', 'latitude': '34.0493011', 'needs_recoding': False}","{'longitude': '-118.23253', 'latitude': '34.0391884', 'needs_recoding': False}"
2655292,5220,2016-07-12T12:58:00,2016-07-12T14:25:00,3066,34.0633888,-118.23616,3057,34.0356789,-118.27081,6072,365,One Way,Flex Pass,"{'longitude': '-118.23616', 'latitude': '34.0633888', 'needs_recoding': False}","{'longitude': '-118.27081', 'latitude': '34.0356789', 'needs_recoding': False}"
2646791,300,2016-07-12T12:59:00,2016-07-12T13:04:00,3034,34.0420609,-118.26338,3006,34.0455399,-118.25667,6413,30,One Way,Monthly Pass,"{'longitude': '-118.26338', 'latitude': '34.0420609', 'needs_recoding': False}","{'longitude': '-118.25667', 'latitude': '34.0455399', 'needs_recoding': False}"
2646790,480,2016-07-12T13:00:00,2016-07-12T13:08:00,3022,34.0460701,-118.23309,3014,34.0566101,-118.23721,5802,30,One Way,Monthly Pass,"{'longitude': '-118.23309', 'latitude': '34.0460701', 'needs_recoding': False}","{'longitude': '-118.23721', 'latitude': '34.0566101', 'needs_recoding': False}"
2646789,480,2016-07-12T13:00:00,2016-07-12T13:08:00,3022,34.0460701,-118.23309,3014,34.0566101,-118.23721,6207,30,One Way,Monthly Pass,"{'longitude': '-118.23309', 'latitude': '34.0460701', 'needs_recoding': False}","{'longitude': '-118.23721', 'latitude': '34.0566101', 'needs_recoding': False}"
2646784,180,2016-07-12T13:03:00,2016-07-12T13:06:00,3046,34.0530205,-118.24795,3046,34.0530205,-118.24795,6487,30,Round Trip,Monthly Pass,"{'longitude': '-118.24795', 'latitude': '34.0530205', 'needs_recoding': False}","{'longitude': '-118.24795', 'latitude': '34.0530205', 'needs_recoding': False}"
2646780,480,2016-07-12T13:08:00,2016-07-12T13:16:00,3063,34.0491982,-118.25283,3019,34.0386086,-118.26086,5807,30,One Way,Monthly Pass,"{'longitude': '-118.25283', 'latitude': '34.0491982', 'needs_recoding': False}","{'longitude': '-118.26086', 'latitude': '34.0386086', 'needs_recoding': False}"
2646778,840,2016-07-12T13:09:00,2016-07-12T13:23:00,3067,34.0451813,-118.25024,3049,34.0569687,-118.25359,6325,30,One Way,Monthly Pass,"{'longitude': '-118.25024', 'latitude': '34.0451813', 'needs_recoding': False}","{'longitude': '-118.25359', 'latitude': '34.0569687', 'needs_recoding': False}"
2646762,480,2016-07-12T13:11:00,2016-07-12T13:19:00,3063,34.0491982,-118.25283,3019,34.0386086,-118.26086,5846,30,One Way,Monthly Pass,"{'longitude': '-118.25283', 'latitude': '34.0491982', 'needs_recoding': False}","{'longitude': '-118.26086', 'latitude': '34.0386086', 'needs_recoding': False}"
2646765,180,2016-07-12T13:11:00,2016-07-12T13:14:00,3030,34.0519409,-118.24353,3042,34.0493011,-118.23881,5866,30,One Way,Monthly Pass,"{'longitude': '-118.24353', 'latitude': '34.0519409', 'needs_recoding': False}","{'longitude': '-118.23881', 'latitude': '34.0493011', 'needs_recoding': False}"
2646759,300,2016-07-12T13:11:00,2016-07-12T13:16:00,3006,34.0455399,-118.25667,3074,34.0441704,-118.26117,6045,30,One Way,Monthly Pass,"{'longitude': '-118.25667', 'latitude': '34.0455399', 'needs_recoding': False}","{'longitude': '-118.26117', 'latitude': '34.0441704', 'needs_recoding': False}"
2646754,720,2016-07-12T13:12:00,2016-07-12T13:24:00,3027,34.0499802,-118.24716,3033,34.0409889,-118.2558,6042,30,One Way,Monthly Pass,"{'longitude': '-118.24716', 'latitude': '34.0499802', 'needs_recoding': False}","{'longitude': '-118.2558', 'latitude': '34.0409889', 'needs_recoding': False}"
2646751,1020,2016-07-12T13:16:00,2016-07-12T13:33:00,3007,34.0504799,-118.25459,3014,34.0566101,-118.23721,6038,30,One Way,Monthly Pass,"{'longitude': '-118.25459', 'latitude': '34.0504799', 'needs_recoding': False}","{'longitude': '-118.23721', 'latitude': '34.0566101', 'needs_recoding': False}"
2646750,840,2016-07-12T13:16:00,2016-07-12T13:30:00,3063,34.0491982,-118.25283,3019,34.0386086,-118.26086,5969,365,One Way,Flex Pass,"{'longitude': '-118.25283', 'latitude': '34.0491982', 'needs_recoding': False}","{'longitude': '-118.26086', 'latitude': '34.0386086', 'needs_recoding': False}"
2646752,1080,2016-07-12T13:16:00,2016-07-12T13:34:00,3076,34.0405998,-118.25384,3076,34.0405998,-118.25384,6283,30,Round Trip,Monthly Pass,"{'longitude': '-118.25384', 'latitude': '34.0405998', 'needs_recoding': False}","{'longitude': '-118.25384', 'latitude': '34.0405998', 'needs_recoding': False}"
2646749,600,2016-07-12T13:17:00,2016-07-12T13:27:00,3076,34.0405998,-118.25384,3005,34.0485497,-118.25905,6073,30,One Way,Monthly Pass,"{'longitude': '-118.25384', 'latitude': '34.0405998', 'needs_recoding': False}","{'longitude': '-118.25905', 'latitude': '34.0485497', 'needs_recoding': False}"
2646748,180,2016-07-12T13:18:00,2016-07-12T13:21:00,3029,34.048851,-118.24642,3062,34.0477486,-118.24317,6102,30,One Way,Monthly Pass,"{'longitude': '-118.24642', 'latitude': '34.048851', 'needs_recoding': False}","{'longitude': '-118.24317', 'latitude': '34.0477486', 'needs_recoding': False}"
2646742,420,2016-07-12T13:19:00,2016-07-12T13:26:00,3008,34.0466118,-118.26273,3006,34.0455399,-118.25667,5858,30,One Way,Monthly Pass,"{'longitude': '-118.26273', 'latitude': '34.0466118', 'needs_recoding': False}","{'longitude': '-118.25667', 'latitude': '34.0455399', 'needs_recoding': False}"
2646745,960,2016-07-12T13:19:00,2016-07-12T13:35:00,3036,34.0391884,-118.23253,3030,34.0519409,-118.24353,5931,30,One Way,Monthly Pass,"{'longitude': '-118.23253', 'latitude': '34.0391884', 'needs_recoding': False}","{'longitude': '-118.24353', 'latitude': '34.0519409', 'needs_recoding': False}"
2646737,960,2016-07-12T13:20:00,2016-07-12T13:36:00,3036,34.0391884,-118.23253,3016,34.0528984,-118.24156,6141,30,One Way,Monthly Pass,"{'longitude': '-118.23253', 'latitude': '34.0391884', 'needs_recoding': False}","{'longitude': '-118.24156', 'latitude': '34.0528984', 'needs_recoding': False}"
2646739,960,2016-07-12T13:20:00,2016-07-12T13:36:00,3036,34.0391884,-118.23253,3016,34.0528984,-118.24156,5924,365,One Way,Flex Pass,"{'longitude': '-118.23253', 'latitude': '34.0391884', 'needs_recoding': False}","{'longitude': '-118.24156', 'latitude': '34.0528984', 'needs_recoding': False}"
2646738,420,2016-07-12T13:20:00,2016-07-12T13:27:00,3006,34.0455399,-118.25667,3034,34.0420609,-118.26338,6413,30,One Way,Monthly Pass,"{'longitude': '-118.25667', 'latitude': '34.0455399', 'needs_recoding': False}","{'longitude': '-118.26338', 'latitude': '34.0420609', 'needs_recoding': False}"
2646728,900,2016-07-12T13:21:00,2016-07-12T13:36:00,3036,34.0391884,-118.23253,3016,34.0528984,-118.24156,5965,30,One Way,Monthly Pass,"{'longitude': '-118.23253', 'latitude': '34.0391884', 'needs_recoding': False}","{'longitude': '-118.24156', 'latitude': '34.0528984', 'needs_recoding': False}"
2646724,1080,2016-07-12T13:21:00,2016-07-12T13:39:00,3016,34.0528984,-118.24156,3023,34.0509109,-118.24097,5798,30,One Way,Monthly Pass,"{'longitude': '-118.24156', 'latitude': '34.0528984', 'needs_recoding': False}","{'longitude': '-118.24097', 'latitude': '34.0509109', 'needs_recoding': False}"
2646725,240,2016-07-12T13:21:00,2016-07-12T13:25:00,3046,34.0530205,-118.24795,3030,34.0519409,-118.24353,6487,30,One Way,Monthly Pass,"{'longitude': '-118.24795', 'latitude': '34.0530205', 'needs_recoding': False}","{'longitude': '-118.24353', 'latitude': '34.0519409', 'needs_recoding': False}"
2646714,780,2016-07-12T13:22:00,2016-07-12T13:35:00,3036,34.0391884,-118.23253,3030,34.0519409,-118.24353,6185,30,One Way,Monthly Pass,"{'longitude': '-118.23253', 'latitude': '34.0391884', 'needs_recoding': False}","{'longitude': '-118.24353', 'latitude': '34.0519409', 'needs_recoding': False}"
2646712,360,2016-07-12T13:23:00,2016-07-12T13:29:00,3030,34.0519409,-118.24353,3021,34.0456085,-118.23703,6026,365,One Way,Flex Pass,"{'longitude': '-118.24353', 'latitude': '34.0519409', 'needs_recoding': False}","{'longitude': '-118.23703', 'latitude': '34.0456085', 'needs_recoding': False}"
2646709,240,2016-07-12T13:24:00,2016-07-12T13:28:00,3005,34.0485497,-118.25905,3033,34.0409889,-118.2558,6110,30,One Way,Monthly Pass,"{'longitude': '-118.25905', 'latitude': '34.0485497', 'needs_recoding': False}","{'longitude': '-118.2558', 'latitude': '34.0409889', 'needs_recoding': False}"
2646707,240,2016-07-12T13:24:00,2016-07-12T13:28:00,3005,34.0485497,-118.25905,3033,34.0409889,-118.2558,6384,30,One Way,Monthly Pass,"{'longitude': '-118.25905', 'latitude': '34.0485497', 'needs_recoding': False}","{'longitude': '-118.2558', 'latitude': '34.0409889', 'needs_recoding': False}"
2646704,240,2016-07-12T13:25:00,2016-07-12T13:29:00,3031,34.0447006,-118.25244,3055,34.0441589,-118.25158,6429,30,One Way,Monthly Pass,"{'longitude': '-118.25244', 'latitude': '34.0447006', 'needs_recoding': False}","{'longitude': '-118.25158', 'latitude': '34.0441589', 'needs_recoding': False}"
2646702,300,2016-07-12T13:26:00,2016-07-12T13:31:00,3067,34.0451813,-118.25024,3027,34.0499802,-118.24716,6500,30,One Way,Monthly Pass,"{'longitude': '-118.25024', 'latitude': '34.0451813', 'needs_recoding': False}","{'longitude': '-118.24716', 'latitude': '34.0499802', 'needs_recoding': False}"
2646703,180,2016-07-12T13:26:00,2016-07-12T13:29:00,3031,34.0447006,-118.25244,3055,34.0441589,-118.25158,6085,30,One Way,Monthly Pass,"{'longitude': '-118.25244', 'latitude': '34.0447006', 'needs_recoding': False}","{'longitude': '-118.25158', 'latitude': '34.0441589', 'needs_recoding': False}"
2646698,660,2016-07-12T13:29:00,2016-07-12T13:40:00,3069,34.0508804,-118.24825,3064,34.0468102,-118.25698,6092,30,One Way,Monthly Pass,"{'longitude': '-118.24825', 'latitude': '34.0508804', 'needs_recoding': False}","{'longitude': '-118.25698', 'latitude': '34.0468102', 'needs_recoding': False}"
2646679,540,2016-07-12T13:31:00,2016-07-12T13:40:00,3055,34.0441589,-118.25158,3067,34.0451813,-118.25024,6685,365,One Way,Flex Pass,"{'longitude': '-118.25158', 'latitude': '34.0441589', 'needs_recoding': False}","{'longitude': '-118.25024', 'latitude': '34.0451813', 'needs_recoding': False}"
2646678,780,2016-07-12T13:32:00,2016-07-12T13:45:00,3067,34.0451813,-118.25024,3014,34.0566101,-118.23721,6690,30,One Way,Monthly Pass,"{'longitude': '-118.25024', 'latitude': '34.0451813', 'needs_recoding': False}","{'longitude': '-118.23721', 'latitude': '34.0566101', 'needs_recoding': False}"
2646676,600,2016-07-12T13:34:00,2016-07-12T13:44:00,3068,34.0531998,-118.25095,3007,34.0504799,-118.25459,6076,30,One Way,Monthly Pass,"{'longitude': '-118.25095', 'latitude': '34.0531998', 'needs_recoding': False}","{'longitude': '-118.25459', 'latitude': '34.0504799', 'needs_recoding': False}"
2646675,600,2016-07-12T13:34:00,2016-07-12T13:44:00,3023,34.0509109,-118.24097,3014,34.0566101,-118.23721,6373,30,One Way,Monthly Pass,"{'longitude': '-118.24097', 'latitude': '34.0509109', 'needs_recoding': False}","{'longitude': '-118.23721', 'latitude': '34.0566101', 'needs_recoding': False}"
2646677,600,2016-07-12T13:34:00,2016-07-12T13:44:00,3023,34.0509109,-118.24097,3014,34.0566101,-118.23721,5974,30,One Way,Monthly Pass,"{'longitude': '-118.24097', 'latitude': '34.0509109', 'needs_recoding': False}","{'longitude': '-118.23721', 'latitude': '34.0566101', 'needs_recoding': False}"
2646674,420,2016-07-12T13:35:00,2016-07-12T13:42:00,3006,34.0455399,-118.25667,3076,34.0405998,-118.25384,6366,30,One Way,Monthly Pass,"{'longitude': '-118.25667', 'latitude': '34.0455399', 'needs_recoding': False}","{'longitude': '-118.25384', 'latitude': '34.0405998', 'needs_recoding': False}"
2646671,600,2016-07-12T13:36:00,2016-07-12T13:46:00,3068,34.0531998,-118.25095,3067,34.0451813,-118.25024,6104,30,One Way,Monthly Pass,"{'longitude': '-118.25095', 'latitude': '34.0531998', 'needs_recoding': False}","{'longitude': '-118.25024', 'latitude': '34.0451813', 'needs_recoding': False}"
2646670,120,2016-07-12T13:38:00,2016-07-12T13:40:00,3055,34.0441589,-118.25158,3067,34.0451813,-118.25024,6309,30,One Way,Monthly Pass,"{'longitude': '-118.25158', 'latitude': '34.0441589', 'needs_recoding': False}","{'longitude': '-118.25024', 'latitude': '34.0451813', 'needs_recoding': False}"
2646646,180,2016-07-12T13:44:00,2016-07-12T13:47:00,3067,34.0451813,-118.25024,3038,34.0468216,-118.24835,6398,30,One Way,Monthly Pass,"{'longitude': '-118.25024', 'latitude': '34.0451813', 'needs_recoding': False}","{'longitude': '-118.24835', 'latitude': '34.0468216', 'needs_recoding': False}"
2646647,180,2016-07-12T13:44:00,2016-07-12T13:47:00,3067,34.0451813,-118.25024,3038,34.0468216,-118.24835,6309,30,One Way,Monthly Pass,"{'longitude': '-118.25024', 'latitude': '34.0451813', 'needs_recoding': False}","{'longitude': '-118.24835', 'latitude': '34.0468216', 'needs_recoding': False}"
2655144,2220,2016-07-12T13:45:00,2016-07-12T14:22:00,3040,34.0535698,-118.26636,3040,34.0535698,-118.26636,5976,30,Round Trip,Monthly Pass,"{'longitude': '-118.26636', 'latitude': '34.0535698', 'needs_recoding': False}","{'longitude': '-118.26636', 'latitude': '34.0535698', 'needs_recoding': False}"
2646641,240,2016-07-12T13:48:00,2016-07-12T13:52:00,3022,34.0460701,-118.23309,3062,34.0477486,-118.24317,5982,30,One Way,Monthly Pass,"{'longitude': '-118.23309', 'latitude': '34.0460701', 'needs_recoding': False}","{'longitude': '-118.24317', 'latitude': '34.0477486', 'needs_recoding': False}"
2646626,300,2016-07-12T13:49:00,2016-07-12T13:54:00,3032,34.0498886,-118.25588,3031,34.0447006,-118.25244,6282,30,One Way,Monthly Pass,"{'longitude': '-118.25588', 'latitude': '34.0498886', 'needs_recoding': False}","{'longitude': '-118.25244', 'latitude': '34.0447006', 'needs_recoding': False}"
2646625,540,2016-07-12T13:50:00,2016-07-12T13:59:00,3027,34.0499802,-118.24716,3032,34.0498886,-118.25588,5767,30,One Way,Monthly Pass,"{'longitude': '-118.24716', 'latitude': '34.0499802', 'needs_recoding': False}","{'longitude': '-118.25588', 'latitude': '34.0498886', 'needs_recoding': False}"
